hit_id	worker_id	worktime_s	item_id	text
37M4O367VJGD02ORJIIPL2DO059M5O	3d10f55326ce454199f1d1a2ea4e8453	52	soda_bottle_4_2	This is a bottle of water.
37M4O367VJGD02ORJIIPL2DO059M5O	3d10f55326ce454199f1d1a2ea4e8453	52	hand_towel_3_1	This is a hand towel to dry hands.
37M4O367VJGD02ORJIIPL2DO059M5O	a9d93990dc324dcead4c15425c911c9f	624	pliers_1_2	one of the instrument to fix tyte.
37M4O367VJGD02ORJIIPL2DO059M5O	a9d93990dc324dcead4c15425c911c9f	624	onion_2_1	use for cooking and eat.
37M4O367VJGD02ORJIIPL2DO059M5O	a9d93990dc324dcead4c15425c911c9f	624	lightbulb_2_1	"its gives bright to home,office etc.."
37M4O367VJGD02ORJIIPL2DO059M5O	a9d93990dc324dcead4c15425c911c9f	624	soda_bottle_4_2	its very sweet drink.
37M4O367VJGD02ORJIIPL2DO059M5O	a9d93990dc324dcead4c15425c911c9f	624	hand_towel_3_1	its used for design the things.
37M4O367VJGD02ORJIIPL2DO059M5O	71017b4dc0af4c7ca88fa26eb4187556	923	pliers_1_2	a pair of metal pliers with a pink handle
37M4O367VJGD02ORJIIPL2DO059M5O	71017b4dc0af4c7ca88fa26eb4187556	923	onion_2_1	a yellow onion with the skin on
37M4O367VJGD02ORJIIPL2DO059M5O	71017b4dc0af4c7ca88fa26eb4187556	923	lightbulb_2_1	a regular round white lightbulb
37M4O367VJGD02ORJIIPL2DO059M5O	71017b4dc0af4c7ca88fa26eb4187556	923	soda_bottle_4_2	a full plastic bottle of sprite
37M4O367VJGD02ORJIIPL2DO059M5O	71017b4dc0af4c7ca88fa26eb4187556	923	hand_towel_3_1	a folded embroidered white towel
37M4O367VJGD02ORJIIPL2DO059M5O	08673f6016d84265ad22b9813daeea3e	86	pliers_1_2	This is a needle nosed pliars with red rubber handles.
37M4O367VJGD02ORJIIPL2DO059M5O	08673f6016d84265ad22b9813daeea3e	86	onion_2_1	This is a yellow onion.
37M4O367VJGD02ORJIIPL2DO059M5O	08673f6016d84265ad22b9813daeea3e	86	lightbulb_2_1	This is an LED light bulb.
37M4O367VJGD02ORJIIPL2DO059M5O	08673f6016d84265ad22b9813daeea3e	86	soda_bottle_4_2	This is a green soft drink bottle.
37M4O367VJGD02ORJIIPL2DO059M5O	08673f6016d84265ad22b9813daeea3e	86	hand_towel_3_1	This is a white hand towel with printed patterns on it.
37M4O367VJGD02ORJIIPL2DO059M5O	668ec905335d41e09a4f648b08c9ca44	71	pliers_1_2	"Here are a pair of pliers. It has pink, rubber handles."
37M4O367VJGD02ORJIIPL2DO059M5O	668ec905335d41e09a4f648b08c9ca44	71	onion_2_1	This is a yellow onion with its skin slightly peeling.
37M4O367VJGD02ORJIIPL2DO059M5O	668ec905335d41e09a4f648b08c9ca44	71	lightbulb_2_1	This is a white light bulb. It has a gray end.
37M4O367VJGD02ORJIIPL2DO059M5O	668ec905335d41e09a4f648b08c9ca44	71	soda_bottle_4_2	This is a green plastic bottle with a soft drink contained inside.
37M4O367VJGD02ORJIIPL2DO059M5O	668ec905335d41e09a4f648b08c9ca44	71	hand_towel_3_1	This is a white kitchen towel with a festive design on it.
37M4O367VJGD02ORJIIPL2DO059M5O	dd948e1de9fa4327a603edd7c120e09c	97	pliers_1_2	These are needle-nosed pliers with pink handles.
37M4O367VJGD02ORJIIPL2DO059M5O	dd948e1de9fa4327a603edd7c120e09c	97	onion_2_1	This is an unpeeled onion.
37M4O367VJGD02ORJIIPL2DO059M5O	dd948e1de9fa4327a603edd7c120e09c	97	lightbulb_2_1	This is a LCD lightbulb.
37M4O367VJGD02ORJIIPL2DO059M5O	dd948e1de9fa4327a603edd7c120e09c	97	soda_bottle_4_2	This is a bottle of Sprite.
37M4O367VJGD02ORJIIPL2DO059M5O	dd948e1de9fa4327a603edd7c120e09c	97	hand_towel_3_1	This is a dish towel with prints folded in half long-wise.
37M4O367VJGD02ORJIIPL2DO059M5O	2c515228d5f345ed926062913a8f47c5	117	pliers_1_2	There is a pair of needle nose pliers with a red handle.
37M4O367VJGD02ORJIIPL2DO059M5O	2c515228d5f345ed926062913a8f47c5	117	onion_2_1	There is a yellow onion with some of the skin coming off at one side.
37M4O367VJGD02ORJIIPL2DO059M5O	2c515228d5f345ed926062913a8f47c5	117	lightbulb_2_1	There is a standard fluorescent light bulb with a solid white and chrome base
37M4O367VJGD02ORJIIPL2DO059M5O	2c515228d5f345ed926062913a8f47c5	117	soda_bottle_4_2	"There is a plastic, persona sized bottle of ginger ale."
37M4O367VJGD02ORJIIPL2DO059M5O	2c515228d5f345ed926062913a8f47c5	117	hand_towel_3_1	There is a white kitchen towel with a red and green pattern on it.
37M4O367VJGD02ORJIIPL2DO059M5O	f07197b6e0804dc78852f11aa5ced8e4	72	pliers_1_2	The object is a pair of pliers. The handles are pink.
37M4O367VJGD02ORJIIPL2DO059M5O	f07197b6e0804dc78852f11aa5ced8e4	72	onion_2_1	N/A
37M4O367VJGD02ORJIIPL2DO059M5O	f07197b6e0804dc78852f11aa5ced8e4	72	lightbulb_2_1	The object is a light bulb. The light bulb is white.
37M4O367VJGD02ORJIIPL2DO059M5O	f07197b6e0804dc78852f11aa5ced8e4	72	soda_bottle_4_2	The object is a soda bottle. The soda is ginger-ale.
37M4O367VJGD02ORJIIPL2DO059M5O	f07197b6e0804dc78852f11aa5ced8e4	72	hand_towel_3_1	The object is a kitchen towel. The towel is clean.
37M4O367VJGD02ORJIIPL2DO059M5O	a227adb0721e4c249456bfb629bdd410	86	pliers_1_2	This is a pair of needle nosed pliers with a pink handles
37M4O367VJGD02ORJIIPL2DO059M5O	a227adb0721e4c249456bfb629bdd410	86	onion_2_1	It is a raw  onion with brown paper skin
37M4O367VJGD02ORJIIPL2DO059M5O	a227adb0721e4c249456bfb629bdd410	86	lightbulb_2_1	This is a white standard light bulb
37M4O367VJGD02ORJIIPL2DO059M5O	a227adb0721e4c249456bfb629bdd410	86	soda_bottle_4_2	It is a green plastic bottle containing some type of soda
37M4O367VJGD02ORJIIPL2DO059M5O	a227adb0721e4c249456bfb629bdd410	86	hand_towel_3_1	It is a white kitchen towel with christmas motifs
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	2e63490b2fc8462f966d1b4405d06e4a	63	book_1_2	The object is a book.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	2e63490b2fc8462f966d1b4405d06e4a	63	can_opener_2_2	The object is a yellow can opener.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	2e63490b2fc8462f966d1b4405d06e4a	63	book_1_3	"The object is a book called ""The Craft of Research."""
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	2e63490b2fc8462f966d1b4405d06e4a	63	prescription_medicine_bottle_2_1	The object is a prescription medication bottle.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	2e63490b2fc8462f966d1b4405d06e4a	63	band_aid_5_2	The object is a container of bandages.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fd3b1a4238934ad698d30cddf637ce87	106	book_1_2	A paperback book with blue and yellow on the cover.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fd3b1a4238934ad698d30cddf637ce87	106	can_opener_2_2	A light green manual can opener.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fd3b1a4238934ad698d30cddf637ce87	106	book_1_3	A paper back book with blue and yellow on the cover.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fd3b1a4238934ad698d30cddf637ce87	106	prescription_medicine_bottle_2_1	An orange and white prescription bottle.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fd3b1a4238934ad698d30cddf637ce87	106	band_aid_5_2	A blue and white box of band-aids.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fe4de6dba0ca4b07b77672196afa7b6e	63	book_1_2	a book that you read from
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fe4de6dba0ca4b07b77672196afa7b6e	63	can_opener_2_2	a tool used to open tin cans
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fe4de6dba0ca4b07b77672196afa7b6e	63	book_1_3	a book you read from
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fe4de6dba0ca4b07b77672196afa7b6e	63	prescription_medicine_bottle_2_1	a bottle that contains medicine
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	fe4de6dba0ca4b07b77672196afa7b6e	63	band_aid_5_2	a box that contains bandaids
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	28757c2e9532496da5b86564fb5e3393	3563	book_1_2	The object is a soft cover book
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	28757c2e9532496da5b86564fb5e3393	3563	can_opener_2_2	The object is a can opener with yellow handles
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	28757c2e9532496da5b86564fb5e3393	3563	book_1_3	The object is a soft cover book
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	28757c2e9532496da5b86564fb5e3393	3563	prescription_medicine_bottle_2_1	"This object is a prescription pill bottle, orange with a white lid and a white label."
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	28757c2e9532496da5b86564fb5e3393	3563	band_aid_5_2	The object is a blue box of band-aids
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	b3606dc90549492ea6f92f47098324e5	118	book_1_2	This is a book. You can read it.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	b3606dc90549492ea6f92f47098324e5	118	can_opener_2_2	This is a hole punch. It makes holes in paper.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	b3606dc90549492ea6f92f47098324e5	118	book_1_3	This is a book about how to do research.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	b3606dc90549492ea6f92f47098324e5	118	prescription_medicine_bottle_2_1	This is a prescription bottle full of pills.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	b3606dc90549492ea6f92f47098324e5	118	band_aid_5_2	This is a box of bandaids to put on wounds.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	08673f6016d84265ad22b9813daeea3e	100	book_1_2	"This is a paperback book. The title is ""The Craft of Research""."
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	08673f6016d84265ad22b9813daeea3e	100	can_opener_2_2	This is a hand-operated can opener.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	08673f6016d84265ad22b9813daeea3e	100	book_1_3	"This is a paperback book. The title is ""The Craft of Research""."
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	08673f6016d84265ad22b9813daeea3e	100	prescription_medicine_bottle_2_1	This is a pill bottle with safety cap.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	08673f6016d84265ad22b9813daeea3e	100	band_aid_5_2	This is a box of band-aids.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	e6f1adcf71fe46ddb3219140c8c5acb1	66	book_1_2	This is a small book.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	e6f1adcf71fe46ddb3219140c8c5acb1	66	can_opener_2_2	This is a yellow can openener.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	e6f1adcf71fe46ddb3219140c8c5acb1	66	book_1_3	This is a book.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	e6f1adcf71fe46ddb3219140c8c5acb1	66	prescription_medicine_bottle_2_1	This is a bottle of prescription pills.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	e6f1adcf71fe46ddb3219140c8c5acb1	66	band_aid_5_2	This is a box of band aids.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	5137d5e0ffed4e95ba8fbcb3c08fdaa0	146	book_1_2	A small paperback book.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	5137d5e0ffed4e95ba8fbcb3c08fdaa0	146	can_opener_2_2	A can opener with yellow handles.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	5137d5e0ffed4e95ba8fbcb3c08fdaa0	146	book_1_3	"A small paperback book called ""The Craft of Research""."
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	5137d5e0ffed4e95ba8fbcb3c08fdaa0	146	prescription_medicine_bottle_2_1	A small orange plastic perscription bottle.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	5137d5e0ffed4e95ba8fbcb3c08fdaa0	146	band_aid_5_2	A small blue and white box of band aids.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	668ec905335d41e09a4f648b08c9ca44	89	book_1_2	This is a book with a yellow and blue front cover.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	668ec905335d41e09a4f648b08c9ca44	89	can_opener_2_2	Here is a can opener. It has green handles and knobs.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	668ec905335d41e09a4f648b08c9ca44	89	book_1_3	Here is a book with a yellow top cover and blue bottom cover.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	668ec905335d41e09a4f648b08c9ca44	89	prescription_medicine_bottle_2_1	This is a pill bottle that is orange. It has a white label and white cap.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	668ec905335d41e09a4f648b08c9ca44	89	band_aid_5_2	This is a box of bandaids. It is blue and white.
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	7bddc64593794bfda8f8bf7249dc32e5	66	book_1_2	a paperback book
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	7bddc64593794bfda8f8bf7249dc32e5	66	can_opener_2_2	a yellow manual can opener
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	7bddc64593794bfda8f8bf7249dc32e5	66	book_1_3	a paperback book
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	7bddc64593794bfda8f8bf7249dc32e5	66	prescription_medicine_bottle_2_1	a bottle of precription medicine
3UY4PIS8QRJKU288UWVDVRP7TFF1NM	7bddc64593794bfda8f8bf7249dc32e5	66	band_aid_5_2	a box of bandages
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	53c37adabc7b46d4b631505c302374d2	89	toothpaste_2_4	"Mushy, minty goo that aids in the process of brushing teeth."
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	53c37adabc7b46d4b631505c302374d2	89	can_opener_1_3	Object used for opening metal food cans.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	53c37adabc7b46d4b631505c302374d2	89	bowl_3_2	Spherical object used for holding foods of various states.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	53c37adabc7b46d4b631505c302374d2	89	apple_4_4	"Red, sweet flavored tree fruit found all over the world."
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	53c37adabc7b46d4b631505c302374d2	89	toothbrush_1_2	Yellow handled tool used for the brushing of teeth in one own's skull.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	668ec905335d41e09a4f648b08c9ca44	96	toothpaste_2_4	This is a box containing toothpaste. It has a red and blue design.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	668ec905335d41e09a4f648b08c9ca44	96	can_opener_1_3	This is a can opener. It is white with green knobs.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	668ec905335d41e09a4f648b08c9ca44	96	bowl_3_2	This is a red bowl. It is made of porcelain.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	668ec905335d41e09a4f648b08c9ca44	96	apple_4_4	Here is a red apple. It has a stem and is dark in color.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	668ec905335d41e09a4f648b08c9ca44	96	toothbrush_1_2	This is a yellow toothbrush. It has a white top.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	c3eb2de23a334d1dbaa2e833a2324e26	150	toothpaste_2_4	This item is long and hyper-rectangular that contains colgate brand toothpaste.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	c3eb2de23a334d1dbaa2e833a2324e26	150	can_opener_1_3	na
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	c3eb2de23a334d1dbaa2e833a2324e26	150	bowl_3_2	This bowl is red with a few lines at the rim of the bowl and then along the center.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	c3eb2de23a334d1dbaa2e833a2324e26	150	apple_4_4	"Pictured is a larger, red, apple with the stem still intact"
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	c3eb2de23a334d1dbaa2e833a2324e26	150	toothbrush_1_2	Here is a yellow and white toothbrush used for dental hygiene
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	6dffe2e4bd304c15a4198cbd9a64b14f	62	toothpaste_2_4	It is a box of colgate toothpaste.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	6dffe2e4bd304c15a4198cbd9a64b14f	62	can_opener_1_3	NA
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	6dffe2e4bd304c15a4198cbd9a64b14f	62	bowl_3_2	It is a red bowl.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	6dffe2e4bd304c15a4198cbd9a64b14f	62	apple_4_4	It is a red apple
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	6dffe2e4bd304c15a4198cbd9a64b14f	62	toothbrush_1_2	It is a yellow and white toothbrush.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	ccdeb17d16bd40c98c3ad2804f05d621	160	toothpaste_2_4	It is a unopen box of tooth paste. It is the brand of Colage and has blue and red coloring
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	ccdeb17d16bd40c98c3ad2804f05d621	160	can_opener_1_3	"I am unsure of what this is, but it contains yellow and white parts on it."
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	ccdeb17d16bd40c98c3ad2804f05d621	160	bowl_3_2	It is a red bowl and looks clean and unused.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	ccdeb17d16bd40c98c3ad2804f05d621	160	apple_4_4	It is a dis formed red apple. It is leaning to its side and still has the stem.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	ccdeb17d16bd40c98c3ad2804f05d621	160	toothbrush_1_2	It is a yellow and white toothbrush facing away from me. It looks like it has not been used before.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	28757c2e9532496da5b86564fb5e3393	649	toothpaste_2_4	The object is a box of toothpaste.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	28757c2e9532496da5b86564fb5e3393	649	can_opener_1_3	The object is a white can opener with a green handle.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	28757c2e9532496da5b86564fb5e3393	649	bowl_3_2	The object is a large red bowl.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	28757c2e9532496da5b86564fb5e3393	649	apple_4_4	The object is a large red apple.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	28757c2e9532496da5b86564fb5e3393	649	toothbrush_1_2	The object is a toothbrush with a yellow handle.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	a9d93990dc324dcead4c15425c911c9f	2116	toothpaste_2_4	Its refresh our teeth.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	a9d93990dc324dcead4c15425c911c9f	2116	can_opener_1_3	It is a device used to open steel cans not a tin
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	a9d93990dc324dcead4c15425c911c9f	2116	bowl_3_2	Container typically used to prepare and serve food.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	a9d93990dc324dcead4c15425c911c9f	2116	apple_4_4	"Antioxidants in apples may help reduce the risk of developing cancer, hypertension, diabetes, and heart disease."
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	a9d93990dc324dcead4c15425c911c9f	2116	toothbrush_1_2	Its refresh out teeth and mouth.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	fd3b1a4238934ad698d30cddf637ce87	48	toothpaste_2_4	A red white and blue box of toothpaste.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	fd3b1a4238934ad698d30cddf637ce87	48	can_opener_1_3	A lime green and white manual can opener.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	fd3b1a4238934ad698d30cddf637ce87	48	bowl_3_2	A dark red bowl.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	fd3b1a4238934ad698d30cddf637ce87	48	apple_4_4	A dark red apple.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	fd3b1a4238934ad698d30cddf637ce87	48	toothbrush_1_2	A yellow handled toothbrush.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	7bddc64593794bfda8f8bf7249dc32e5	32	toothpaste_2_4	a box with toothpaste
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	7bddc64593794bfda8f8bf7249dc32e5	32	can_opener_1_3	NA
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	7bddc64593794bfda8f8bf7249dc32e5	32	bowl_3_2	a red ceramic BOWL
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	7bddc64593794bfda8f8bf7249dc32e5	32	apple_4_4	a red apple
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	7bddc64593794bfda8f8bf7249dc32e5	32	toothbrush_1_2	a yellow and white toothbrush
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	d275a5819228478b97f3dd3eaad1c347	81	toothpaste_2_4	A Colgate toothpaste box.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	d275a5819228478b97f3dd3eaad1c347	81	can_opener_1_3	A green and white manually operated can opener.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	d275a5819228478b97f3dd3eaad1c347	81	bowl_3_2	A maroon bowl - medium sized.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	d275a5819228478b97f3dd3eaad1c347	81	apple_4_4	A red apple.
3Z56AA6EK4Y9J6O5O1SUD8ROW0KM64	d275a5819228478b97f3dd3eaad1c347	81	toothbrush_1_2	A toothbrush with a yellow handle.
31ODACBENUD5RJKUN72EVM7LOQEQSH	6dffe2e4bd304c15a4198cbd9a64b14f	36	can_opener_4_1	It is a black and silver can opener.
31ODACBENUD5RJKUN72EVM7LOQEQSH	6dffe2e4bd304c15a4198cbd9a64b14f	36	bowl_2_1	It is a blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	6dffe2e4bd304c15a4198cbd9a64b14f	36	bowl_4_3	It is a light blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	6dffe2e4bd304c15a4198cbd9a64b14f	36	stapler_5_2	It is a small purple stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	6dffe2e4bd304c15a4198cbd9a64b14f	36	stapler_4_4	It is a normal beige stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	8082e6e0a4864086b0a9dbc7b81724fe	87	can_opener_4_1	This is a hand-held can opener. The handles are metal with black rubber and the crack is black plastic.
31ODACBENUD5RJKUN72EVM7LOQEQSH	8082e6e0a4864086b0a9dbc7b81724fe	87	bowl_2_1	"This is a small, dark blue ceramic bowl. It has a slightly flared lip at the top."
31ODACBENUD5RJKUN72EVM7LOQEQSH	8082e6e0a4864086b0a9dbc7b81724fe	87	bowl_4_3	"This is a small, light blue bowl. It is shiny."
31ODACBENUD5RJKUN72EVM7LOQEQSH	8082e6e0a4864086b0a9dbc7b81724fe	87	stapler_5_2	This is a hand held stapler. It is lavender in color.
31ODACBENUD5RJKUN72EVM7LOQEQSH	8082e6e0a4864086b0a9dbc7b81724fe	87	stapler_4_4	This is a stereotypical office stapler. It is tan and metal.
31ODACBENUD5RJKUN72EVM7LOQEQSH	e6f1adcf71fe46ddb3219140c8c5acb1	50	can_opener_4_1	This is an black can opener.
31ODACBENUD5RJKUN72EVM7LOQEQSH	e6f1adcf71fe46ddb3219140c8c5acb1	50	bowl_2_1	This is a blue soup bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	e6f1adcf71fe46ddb3219140c8c5acb1	50	bowl_4_3	This is a light blue soup bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	e6f1adcf71fe46ddb3219140c8c5acb1	50	stapler_5_2	This is a very small purple stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	e6f1adcf71fe46ddb3219140c8c5acb1	50	stapler_4_4	This is an older grey and black stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	15cf2804239644c58d62f916ed8f405e	56	can_opener_4_1	this is a black handled manual can opener.
31ODACBENUD5RJKUN72EVM7LOQEQSH	15cf2804239644c58d62f916ed8f405e	56	bowl_2_1	this is a blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	15cf2804239644c58d62f916ed8f405e	56	bowl_4_3	this is a blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	15cf2804239644c58d62f916ed8f405e	56	stapler_5_2	this is a very small stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	15cf2804239644c58d62f916ed8f405e	56	stapler_4_4	this is a medium sized staple gun.
31ODACBENUD5RJKUN72EVM7LOQEQSH	a227adb0721e4c249456bfb629bdd410	72	can_opener_4_1	This is a manual can opener with black handles
31ODACBENUD5RJKUN72EVM7LOQEQSH	a227adb0721e4c249456bfb629bdd410	72	bowl_2_1	This is a small blue ceramic bowl
31ODACBENUD5RJKUN72EVM7LOQEQSH	a227adb0721e4c249456bfb629bdd410	72	bowl_4_3	This is a small light blue bowl
31ODACBENUD5RJKUN72EVM7LOQEQSH	a227adb0721e4c249456bfb629bdd410	72	stapler_5_2	This is  a tiny purple stapler
31ODACBENUD5RJKUN72EVM7LOQEQSH	a227adb0721e4c249456bfb629bdd410	72	stapler_4_4	This is a grey and black desk stapler
31ODACBENUD5RJKUN72EVM7LOQEQSH	08673f6016d84265ad22b9813daeea3e	94	can_opener_4_1	This is a hand-operated can opener.  The handles are mostly black.
31ODACBENUD5RJKUN72EVM7LOQEQSH	08673f6016d84265ad22b9813daeea3e	94	bowl_2_1	This is a dark blue bowl.  The diameter at the top is about five inches.
31ODACBENUD5RJKUN72EVM7LOQEQSH	08673f6016d84265ad22b9813daeea3e	94	bowl_4_3	This is a medium blue bowl.  The diameter at the top is about four inches
31ODACBENUD5RJKUN72EVM7LOQEQSH	08673f6016d84265ad22b9813daeea3e	94	stapler_5_2	This is a hand stapler for paper.  The handle is purple.
31ODACBENUD5RJKUN72EVM7LOQEQSH	08673f6016d84265ad22b9813daeea3e	94	stapler_4_4	This is a hand stapler for paper.  The handle is gray and black.
31ODACBENUD5RJKUN72EVM7LOQEQSH	7bddc64593794bfda8f8bf7249dc32e5	74	can_opener_4_1	a black manual can opener
31ODACBENUD5RJKUN72EVM7LOQEQSH	7bddc64593794bfda8f8bf7249dc32e5	74	bowl_2_1	a blue ceramic bowl
31ODACBENUD5RJKUN72EVM7LOQEQSH	7bddc64593794bfda8f8bf7249dc32e5	74	bowl_4_3	a blue ceramic bowl
31ODACBENUD5RJKUN72EVM7LOQEQSH	7bddc64593794bfda8f8bf7249dc32e5	74	stapler_5_2	a small purple stapler
31ODACBENUD5RJKUN72EVM7LOQEQSH	7bddc64593794bfda8f8bf7249dc32e5	74	stapler_4_4	a gray stapler
31ODACBENUD5RJKUN72EVM7LOQEQSH	fd3b1a4238934ad698d30cddf637ce87	47	can_opener_4_1	A manual black can opener.
31ODACBENUD5RJKUN72EVM7LOQEQSH	fd3b1a4238934ad698d30cddf637ce87	47	bowl_2_1	A blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	fd3b1a4238934ad698d30cddf637ce87	47	bowl_4_3	A blue bowl.
31ODACBENUD5RJKUN72EVM7LOQEQSH	fd3b1a4238934ad698d30cddf637ce87	47	stapler_5_2	A small purple stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	fd3b1a4238934ad698d30cddf637ce87	47	stapler_4_4	A gray and black stapler.
31ODACBENUD5RJKUN72EVM7LOQEQSH	f07197b6e0804dc78852f11aa5ced8e4	60	can_opener_4_1	The object is a can opener. The can opener has a black handle.
